Category,Test,Severity,Region,Result,Resource,More Info
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
SNS,SNS Topic Encrypted,low,us-east-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,us-east-2,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,us-west-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,us-west-2,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,ca-central-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,eu-central-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,eu-west-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,eu-west-2,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,eu-west-3,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,eu-north-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,ap-northeast-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,ap-northeast-2,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,ap-southeast-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,ap-southeast-2,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,ap-northeast-3,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,ap-south-1,PASS,,No SNS topics found
SNS,SNS Topic Encrypted,low,sa-east-1,PASS,,No SNS topics found
SQS,SQS Public Access,low,us-east-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,us-east-2,PASS,,No SQS queues found
SQS,SQS Public Access,low,us-west-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,us-west-2,PASS,,No SQS queues found
SQS,SQS Public Access,low,ca-central-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,eu-central-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,eu-west-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,eu-west-2,PASS,,No SQS queues found
SQS,SQS Public Access,low,eu-west-3,PASS,,No SQS queues found
SQS,SQS Public Access,low,eu-north-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,ap-northeast-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,ap-northeast-2,PASS,,No SQS queues found
SQS,SQS Public Access,low,ap-southeast-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,ap-southeast-2,PASS,,No SQS queues found
SQS,SQS Public Access,low,ap-northeast-3,PASS,,No SQS queues found
SQS,SQS Public Access,low,ap-south-1,PASS,,No SQS queues found
SQS,SQS Public Access,low,sa-east-1,PASS,,No SQS queues found
SSM,SSM Agent Auto Update Enabled,low,us-east-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,us-east-2,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,us-west-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,us-west-2,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,ca-central-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,eu-central-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,eu-west-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,eu-west-2,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,eu-west-3,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,eu-north-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,ap-northeast-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,ap-northeast-2,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,ap-southeast-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,ap-southeast-2,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,ap-northeast-3,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,ap-south-1,PASS,,No managed instances found
SSM,SSM Agent Auto Update Enabled,low,sa-east-1,PASS,,No managed instances found
Redshift,Redshift Cluster CMK Encryption,low,us-east-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,us-east-2,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,us-west-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,us-west-2,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,ca-central-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,eu-central-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,eu-west-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,eu-west-2,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,eu-west-3,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,eu-north-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,ap-northeast-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,ap-northeast-2,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,ap-southeast-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,ap-southeast-2,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,ap-northeast-3,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,ap-south-1,PASS,,No Redshift clusters found
Redshift,Redshift Cluster CMK Encryption,low,sa-east-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,us-east-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,us-east-2,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,us-west-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,us-west-2,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,ca-central-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,eu-central-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,eu-west-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,eu-west-2,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,eu-west-3,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,eu-north-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,ap-northeast-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,ap-northeast-2,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,ap-southeast-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,ap-southeast-2,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,ap-northeast-3,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,ap-south-1,PASS,,No Redshift clusters found
Redshift,Redshift Parameter Group SSL Required,low,sa-east-1,PASS,,No Redshift clusters found
API Gateway,API Gateway WAF Enabled,low,us-east-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,us-east-2,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,us-west-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,us-west-2,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,ca-central-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,eu-central-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,eu-west-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,eu-west-2,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,eu-west-3,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,eu-north-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,ap-northeast-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,ap-northeast-2,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,ap-southeast-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,ap-southeast-2,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,ap-northeast-3,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,ap-south-1,PASS,,No API Gateway Rest APIs found
API Gateway,API Gateway WAF Enabled,low,sa-east-1,PASS,,No API Gateway Rest APIs found
CloudTrail,CloudTrail Data Events,low,us-east-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,us-east-2,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,us-west-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,us-west-2,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,ca-central-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,eu-central-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,eu-west-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,eu-west-2,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,eu-west-3,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,eu-north-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,ap-northeast-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,ap-northeast-2,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,ap-southeast-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,ap-southeast-2,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,ap-northeast-3,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,ap-south-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Data Events,low,sa-east-1,PASS,,No CloudTrail trails found
CloudTrail,CloudTrail Delivery Failing,low,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,ap-northeast-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Delivery Failing,low,sa-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,ap-northeast-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,sa-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Global Services Logging Duplicated,low,global,FAIL,,CloudTrail global services event logging is not enabled
EC2,Automate EBS Snapshot Lifecycle,low,us-east-1,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,us-east-2,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,us-west-1,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,us-west-2,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,ca-central-1,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,eu-central-1,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,eu-west-1,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,eu-west-2,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,eu-west-3,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,eu-north-1,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,ap-northeast-1,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,ap-northeast-2,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,ap-southeast-1,FAIL,arn:aws:ec2:ap-southeast-1:988369257873:volume/vol-0f0f446d16c55331c,EBS volume "vol-0f0f446d16c55331c" does not have lifecycle policy configured
EC2,Automate EBS Snapshot Lifecycle,low,ap-southeast-2,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,ap-northeast-3,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,ap-south-1,PASS,,No EBS volumes found
EC2,Automate EBS Snapshot Lifecycle,low,sa-east-1,PASS,,No EBS volumes found
EC2,EBS Volumes Too Old Snapshots,low,us-east-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,us-east-2,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,us-west-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,us-west-2,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,ca-central-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,eu-central-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,eu-west-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,eu-west-2,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,eu-west-3,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,eu-north-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,ap-northeast-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,ap-northeast-2,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,ap-southeast-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,ap-southeast-2,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,ap-northeast-3,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,ap-south-1,PASS,,No EBS snapshots present
EC2,EBS Volumes Too Old Snapshots,low,sa-east-1,PASS,,No EBS snapshots present
EC2,VPC Endpoint Exposed,high,us-east-1,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,us-east-2,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,us-west-1,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,us-west-2,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,ca-central-1,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,eu-central-1,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,eu-west-1,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,eu-west-2,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,eu-west-3,PASS,,No VPC endpoins present
EC2,VPC Endpoint Exposed,high,eu-north-1,PASS,,No VPC endpoins present
